scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct,condition,acc_type
semantic,21,dev_3190,0,NO,37.903,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,21,dev_3193,1,I don't know.,39.598,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,21,dev_3194,0,NO,39.922,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,21,dev_3195,0,NO,39.79,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,21,dev_3199,1,YES,37.76,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,21,dev_3204,0,YES,39.942,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,21,dev_3205,0,NO,39.673,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,21,dev_3209,1,YES,39.269,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,21,dev_3212,1,NO,38.168,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,21,dev_3221,0,NO,39.512,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,21,dev_3224,0,NO,39.897,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,21,dev_3231,1,NO,36.264,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,21,dev_3232,1,NO,39.133,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,21,dev_3234,1,YES,37.947,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,21,dev_3238,1,NO,38.529,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,21,dev_3239,1,NO,39.024,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,21,dev_3241,1,NO,40.323,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,21,dev_3242,1,YES,40.166,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,21,dev_3256,0,I don't know.,38.369,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,21,dev_3265,1,I don't know.,39.392,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,21,dev_0001,0,I don't know,39.298,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0002,1,NO,8.814,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0004,1,YES,9.077,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0008,1,YES,8.305,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0009,1,YES,8.9,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0013,1,NO,8.93,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0015,1,YES,9.061,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0020,1,YES,8.996,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0021,0,YES,7.986,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0022,1,YES,8.932,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0023,1,NO,6.882,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0027,1,YES,8.907,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0031,1,YES,8.432,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0033,0,NO,9.054,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0038,1,"YES, it is legal to record a cover of a song, but you must obtain the necessary licenses from the copyright holders to legally distribute or publicly perform the cover version.",9.079,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0039,0,NO,8.96,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0040,0,YES,8.82,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0043,1,YES,9.052,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0047,1,YES,9.112,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0052,1,YES,8.935,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0055,0,YES,8.96,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0059,0,YES,9.049,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0061,0,NO,7.051,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0065,1,YES,9.156,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0066,1,YES,8.806,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0068,0,NO,9.1,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0070,1,YES,8.161,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0072,1,YES,9.112,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0073,0,I don't know.,5.932,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0076,1,NO,9.015,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0078,0,NO,7.114,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0080,0,I don't know.,8.856,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0083,0,NO,9.038,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0085,0,NO,9.072,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0086,1,YES,7.037,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0087,1,NO,9.023,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0088,1,YES,9.082,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0089,1,YES,8.889,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0091,1,YES,8.891,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0095,1,"YES, 'Anne with an E' is filmed on Prince Edward Island (PEI), which is the setting for the original 'Anne of Green Gables' novel by Lucy Maud Montgomery.",7.246,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0100,0,I don't know.,9.111,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0105,1,YES,9.01,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0107,0,YES,8.994,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0116,1,YES,8.29,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0120,1,NO,8.894,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0121,1,YES,9.036,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0123,0,NO,9.031,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0124,0,NO,8.968,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0125,1,NO,9.05,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0126,0,NO,8.938,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0129,1,I don't know.,8.929,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0131,1,YES,8.935,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0132,1,YES,8.891,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0136,1,YES,8.95,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0138,0,YES,9.029,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0142,0,NO,8.972,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0147,1,YES,8.175,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0148,1,NO,9.034,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0151,0,NO,8.949,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0153,1,YES,8.845,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0157,0,NO,7.043,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0159,1,YES,8.939,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0161,1,YES,6.41,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0163,1,NO,8.927,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0165,0,YES,8.975,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0166,0,NO,9.077,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0170,0,NO,8.871,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0178,1,"YES, ""Eye of the Tiger"" was written for the movie ""Rocky III"" and became the theme song for the Rocky franchise.",8.954,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0179,0,NO,8.908,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0184,1,YES,8.944,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0190,1,YES,8.924,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0191,1,NO,8.639,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0195,1,YES,9.055,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0196,1,YES,8.957,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0198,0,YES,8.205,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0200,1,YES,9.134,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0202,1,YES,8.948,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0207,0,NO,8.927,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0209,0,NO,8.941,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0210,0,NO,8.346,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0211,1,YES,9.117,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0212,0,NO,8.893,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0214,1,YES,8.968,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0215,0,I don't know.,8.931,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0221,0,YES,8.916,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0222,0,NO,8.096,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0223,0,I don't know.,8.96,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0224,0,NO,6.326,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0229,1,YES,8.68,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0230,0,YES,8.947,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0231,1,YES,9.062,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0234,0,I don't know.,8.906,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0236,0,NO,8.898,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0237,0,YES,9.017,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0238,1,NO,8.069,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0240,0,NO,8.49,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0241,1,"YES, Mariah Carey wrote ""All I Want for Christmas Is You.""",8.932,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0242,1,YES,8.943,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0243,0,I don't know.,9.025,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0245,1,NO,9.053,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0247,0,NO,9.059,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0248,1,NO,8.937,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0249,1,NO,9.021,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0250,1,YES,8.902,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0251,1,NO,8.905,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0252,1,I don't know.,8.892,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0254,1,YES,8.667,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0256,1,NO,8.814,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0257,1,I don't know.,8.898,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0258,1,I don't know.,8.917,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0260,0,NO,8.9,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0262,1,YES,8.929,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0266,1,"YES, the boy dies in The Book of Henry.",9.072,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0268,1,YES,8.966,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0270,0,NO,9.014,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0271,1,YES,8.851,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0272,0,I don't know.,8.921,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0273,0,NO,8.996,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0277,0,YES,8.447,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0281,1,YES,9.045,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0284,1,NO,8.984,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0286,1,NO,8.998,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0287,1,NO,9.12,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0288,1,NO,9.183,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0290,0,NO,8.94,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0294,0,NO,8.323,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0295,0,YES,8.892,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0298,1,NO,8.866,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0301,0,NO,9.115,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0303,0,NO,9.054,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0305,0,NO,9.053,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0306,1,YES,8.075,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0307,1,NO,9.023,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0308,1,YES,9.066,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0309,0,NO,9.097,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0310,1,YES,9.08,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0312,0,NO,8.916,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0313,0,NO,9.037,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0315,1,NO,8.392,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0316,1,NO,9.093,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0317,0,I don't know.,8.891,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0318,1,YES,8.666,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0321,1,NO,9.18,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0322,1,YES,8.906,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0323,1,YES,9.124,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0326,1,YES,9.089,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0329,1,YES,8.958,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0330,1,YES,8.407,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0331,1,YES,8.154,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0333,1,NO,9.052,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0334,1,YES,8.764,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0336,0,"YES, there is a difference between Muay Thai and Thai boxing. While both are traditional Thai martial arts that involve striking techniques, Muay Thai is more widely recognized and practiced internationally, and it has a more structured and formalized training system. Thai boxing, on the other hand, is a more traditional and less formalized style of martial arts that is practiced primarily within Thailand.",9.043,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0337,1,NO,9.069,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0338,1,YES,9.04,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0339,1,NO,9.193,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0342,0,NO,6.909,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0343,1,NO,8.917,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0344,1,NO,9.052,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0346,1,YES,9.033,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0347,1,NO,8.933,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0348,1,I don't know.,8.964,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0352,0,NO,9.159,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0355,0,YES,8.941,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0357,1,I don't know.,9.01,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0359,1,YES,8.582,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0361,1,YES,9.045,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0363,1,NO,9.013,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0364,0,YES,9.128,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0366,0,"YES, the pelvic inlet, which is formed by the pubic symphysis, the pubic crest, and the arcuate line of the ilium, separates the abdominal cavity and pelvic cavity.",9.028,yes,True,1.0,False,yes,yes,True,False,False,semantic,Incorrect
semantic,6,dev_0367,1,YES,9.028,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0368,0,NO,8.977,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0371,0,NO,6.993,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0374,0,NO,9.058,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0376,1,YES,9.039,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0379,1,YES,9.033,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0386,1,I don't know.,8.956,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0387,1,YES,8.907,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0388,0,I don't know.,8.729,i,False,,,idk,i don't know,False,True,,semantic,IDK
semantic,6,dev_0398,0,NO,9.157,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0400,1,YES,8.927,yes,True,1.0,True,yes,yes,True,False,True,semantic,Correct
semantic,6,dev_0401,1,NO,9.089,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0402,0,NO,8.943,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0404,0,NO,9.141,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0406,0,NO,8.951,no,True,0.0,True,no,no,True,False,True,semantic,Correct
semantic,6,dev_0410,1,NO,8.643,no,True,0.0,False,no,no,True,False,False,semantic,Incorrect
semantic,6,dev_0411,1,I don't know.,9.083,i,False,,,idk,i don't know,False,True,,semantic,IDK
